@relation cleanCSV

@attribute Project string
@attribute Version string
@attribute Class string
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute avg(cc) numeric
@attribute bugs numeric

@data
poi,2.5.1,org.apache.poi.hssf.record.HeaderRecord,14,2,0,8,26,69,4,4,12,0.74359,188,0.666667,0,0.5,0.321429,1,6,12.214286,1.142857,2
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFPalette$1,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
poi,2.5.1,org.apache.poi.hssf.record.DatRecord,20,2,0,6,37,0,1,5,18,0.684211,321,0.833333,4,0.392857,0.36,1,6,14.75,0.9,2
poi,2.5.1,org.apache.poi.hssf.record.PrintHeadersRecord,12,2,0,5,22,46,2,3,10,0.818182,128,0.5,0,0.55,0.4,1,6,9.5,1,2
poi,2.5.1,org.apache.poi.hssf.record.SSTRecordHeader,2,1,0,3,5,0,2,1,2,0,42,0,0,0,0.833333,0,0,19,0.5,1
poi,2.5.1,org.apache.poi.poifs.eventfilesystem.POIFSReaderListener,1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,0
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$AQUA,5,2,0,1,6,8,1,1,4,1.083333,33,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.poifs.eventfilesystem.POIFSReader$SampleListener,2,1,0,5,16,1,1,4,1,2,64,0,0,0,0.75,0,0,31,1,0
poi,2.5.1,org.apache.poi.util.BinaryTree$5$1,2,2,0,4,4,1,1,4,0,1,17,0,1,0.8,0.666667,1,1,7,0.5,0
poi,2.5.1,org.apache.poi.ddf.EscherPropertyFactory,2,1,0,10,20,1,1,9,2,2,175,0,0,0,0.625,0,0,86.5,6,0
poi,2.5.1,org.apache.poi.hssf.record.aggregates.FormulaRecordAggregate,28,2,0,8,51,0,3,5,26,0.731482,237,0.75,3,0.297297,0.198413,1,6,7.321429,1.178572,3
poi,2.5.1,org.apache.poi.hssf.record.EscherAggregate,20,3,0,34,126,130,3,32,10,1.047118,1170,0.019048,2,0.55814,0.161538,2,7,47,2.4,1
poi,2.5.1,org.apache.poi.hssf.record.GutsRecord,18,2,0,5,28,111,2,3,16,0.776471,231,0.8,0,0.423077,0.458333,1,6,11.555555,0.888889,2
poi,2.5.1,org.apache.poi.ddf.EscherTextboxRecord,9,2,0,7,41,4,1,6,8,0.875,302,0.5,0,0.730769,0.35,1,5,32.11111,1.333333,1
poi,2.5.1,org.apache.poi.hssf.usermodel.DummyGraphics2d,85,3,0,0,181,0,0,0,85,0.5,2890,0.5,0,0.514451,0.075456,2,20,32.97647,0.988235,1
poi,2.5.1,org.apache.poi.hpsf.wellknown.SectionIDMap,8,3,0,3,15,26,2,1,7,0.857143,219,0.25,1,0.9,0.342857,1,1,25.875,1.125,1
poi,2.5.1,org.apache.poi.hssf.eventusermodel.HSSFListener,1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,0
poi,2.5.1,org.apache.poi.ddf.EscherShapePathProperty,1,3,0,4,2,0,3,1,1,2,13,0,0,1,1,0,0,7,0,0
poi,2.5.1,org.apache.poi.hssf.record.LabelSSTRecord,25,2,0,8,40,258,4,4,23,0.758333,390,0.8,0,0.333333,0.3,1,6,14.4,1.76,2
poi,2.5.1,org.apache.poi.hssf.record.EndRecord,9,2,0,4,17,36,1,3,7,1.125,72,0,0,0.647059,0.555556,1,6,6.888889,0.777778,2
poi,2.5.1,org.apache.poi.poifs.property.Parent,4,1,0,3,4,6,1,2,4,2,4,0,0,0,0.583333,0,0,0,1,0
poi,2.5.1,org.apache.poi.util.BinaryTree$4$1,2,2,0,4,4,1,1,4,0,1,17,0,1,0.8,0.666667,1,1,7,0.5,0
poi,2.5.1,org.apache.poi.hssf.record.formula.Ref3DPtg,22,2,0,9,51,89,3,7,22,0.721088,417,0.857143,2,0.269231,0.233766,1,2,17.636364,1.045454,2
poi,2.5.1,org.apache.poi.hssf.record.DateWindow1904Record,11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947,0.522727,1,6,8.454545,0.818182,2
poi,2.5.1,org.apache.poi.poifs.dev.POIFSViewer,3,1,0,2,21,3,0,2,2,2,112,0,0,0,0.333333,0,0,36.333332,2.333333,0
poi,2.5.1,org.apache.poi.hssf.record.formula.UnknownPtg,7,2,0,2,8,21,0,2,7,1,26,1,0,0.583333,0.428571,1,2,2.571429,0.714286,1
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$BRIGHT_GREEN,5,2,0,1,6,8,1,1,4,1.125,34,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.hssf.model.FormulaParser,54,1,0,33,141,651,3,30,7,0.766926,1861,0.705882,1,0,0.174004,0,0,33.148148,3.166667,5
poi,2.5.1,org.apache.poi.hssf.util.RKUtil,2,1,0,2,4,1,2,0,1,2,39,0,0,0,0.5,0,0,18.5,1.5,0
poi,2.5.1,org.apache.poi.poifs.filesystem.EntryNode,10,1,2,6,14,19,3,4,6,0.611111,71,1,2,0,0.325,0,0,5.9,1.3,0
poi,2.5.1,org.apache.poi.util.POILogFactory,4,1,0,8,15,4,6,2,2,0.333333,55,1,0,0,0.333333,0,0,12.5,0.75,0
poi,2.5.1,org.apache.poi.hssf.record.DataFormatRecord,20,2,0,6,37,88,1,5,18,0.763158,348,0.833333,1,0.392857,0.36,1,6,16.1,0.9,2
poi,2.5.1,org.apache.poi.ddf.UnknownEscherRecord,12,2,0,6,47,28,1,5,11,0.636364,353,1,0,0.655172,0.246753,1,6,28.166666,1.333333,0
poi,2.5.1,org.apache.poi.hssf.record.PasswordRev4Record,11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947,0.522727,1,6,8.454545,0.818182,2
poi,2.5.1,org.apache.poi.hssf.record.SSTDeserializer,23,1,0,5,46,123,1,4,4,0.659091,668,1,1,0,0.267081,0,0,27.608696,2.304348,1
poi,2.5.1,org.apache.poi.hssf.model.PolygonShape,5,2,0,17,48,6,1,17,2,0.916667,439,0.666667,2,0.555556,0.55,1,1,86.2,1.4,1
poi,2.5.1,org.apache.poi.hssf.record.FnGroupCountRecord,11,2,0,5,21,49,2,3,9,0.933333,106,0.333333,0,0.578947,0.522727,1,6,8.363636,0.818182,2
poi,2.5.1,org.apache.poi.hpsf.TypeReader,2,1,0,3,16,1,1,2,2,2,231,0,0,0,0.5,0,0,114.5,8.5,0
poi,2.5.1,org.apache.poi.hssf.record.StringRecord,17,2,0,9,32,74,5,4,13,0.75,224,0.75,0,0.44,0.294118,1,6,11.941176,1.117647,3
poi,2.5.1,org.apache.poi.hssf.record.TextObjectRecord,13,3,0,10,65,0,3,7,9,0.375,644,0,1,0.821429,0.369231,3,5,48.384617,1.538462,2
poi,2.5.1,org.apache.poi.util.BlockingInputStream,10,2,0,0,19,0,0,0,10,0,86,1,0,0.5,0.32,1,2,7.5,0.9,0
poi,2.5.1,org.apache.poi.ddf.EscherBoolProperty,3,3,0,6,4,1,5,1,3,2,24,0,0,0.875,0.555556,0,0,7,1.333333,0
poi,2.5.1,org.apache.poi.poifs.storage.PropertyBlock$1,3,2,0,2,4,3,1,1,1,2,9,0,0,0.933333,1,0,0,2,0.666667,0
poi,2.5.1,org.apache.poi.hssf.record.PageBreakRecord$Break,1,1,0,3,2,0,3,1,1,2,20,0,1,0,1,0,0,15,0,0
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFShape,17,1,3,14,19,84,11,3,16,0.994048,152,0,2,0,0.317647,0,0,6.705883,1.117647,0
poi,2.5.1,org.apache.poi.hssf.record.PlotGrowthRecord,14,2,0,5,27,57,1,4,12,0.769231,195,0.666667,0,0.5,0.482143,1,6,12.714286,0.857143,2
poi,2.5.1,org.apache.poi.poifs.property.DocumentProperty,7,2,0,6,14,9,5,2,5,0.5,48,1,1,0.848485,0.342857,0,0,5.714286,0.714286,0
poi,2.5.1,org.apache.poi.ddf.EscherRecord$EscherRecordHeader,6,1,0,3,13,1,2,1,5,0.6,68,1,0,0,0.388889,0,0,9.833333,0.833333,0
poi,2.5.1,org.apache.poi.util.DrawingDump,2,1,0,3,8,1,0,3,2,2,27,0,0,0,0.5,0,0,12.5,0.5,0
poi,2.5.1,org.apache.poi.hssf.record.PageBreakRecord,17,2,2,7,44,106,4,4,15,0.760417,483,0.5,0,0.458333,0.485294,1,6,27.058823,1.529412,2
poi,2.5.1,org.apache.poi.hssf.dev.BiffViewer,12,1,0,129,165,62,1,129,5,0.818182,1358,0.5,0,0,0.239583,0,0,112,11.416667,4
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$TURQUOISE,5,2,0,1,6,8,1,1,4,1.125,34,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.hssf.record.AxisOptionsRecord,44,2,0,6,61,312,1,5,42,0.860465,933,0.944444,8,0.211538,0.327273,1,6,19.795454,0.954545,2
poi,2.5.1,org.apache.poi.ddf.EscherChildAnchorRecord,15,2,0,6,31,43,1,5,15,0.833333,229,0.666667,0,0.575758,0.333333,1,5,13.866667,0.933333,0
poi,2.5.1,org.apache.poi.hssf.record.UnknownRecord,11,2,0,10,22,0,7,3,8,0.35,180,1,0,0.578947,0.545455,1,6,15.181818,1,3
poi,2.5.1,org.apache.poi.hssf.record.ObjectLinkRecord,16,2,0,5,28,72,1,4,14,0.933333,254,0.333333,0,0.458333,0.46875,1,6,14.3125,0.875,2
poi,2.5.1,org.apache.poi.hssf.record.SeriesLabelsRecord,24,2,0,5,41,0,0,5,22,0.717391,411,0.875,6,0.34375,0.35,1,6,15.791667,0.916667,2
poi,2.5.1,org.apache.poi.hssf.record.NameRecord,62,2,0,14,108,1491,5,10,56,0.957966,1287,0.487179,0,0.15942,0.203629,1,6,19.129032,1.419355,5
poi,2.5.1,org.apache.poi.hssf.record.ExternSheetRecord,14,2,0,6,33,65,2,4,12,0.74359,229,0.666667,0,0.5,0.4,1,6,15.142858,1.071428,2
poi,2.5.1,org.apache.poi.util.LittleEndianConsts,0,1,0,1,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$GREY_25_PERCENT,5,2,0,1,6,8,1,1,4,1.083333,33,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.hssf.record.RKRecord,24,2,0,9,50,244,3,6,22,0.908213,402,0.444444,0,0.34375,0.284722,1,5,15.375,1.458333,2
poi,2.5.1,org.apache.poi.hssf.record.TopMarginRecord,12,2,0,6,23,46,2,4,10,0.818182,122,0.5,0,0.55,0.4,1,6,9,0.833333,2
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$CORNFLOWER_BLUE,5,2,0,1,6,8,1,1,4,1.083333,33,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.util.BinaryTree$6,6,3,0,3,16,0,2,3,5,0.2,93,0,1,0.782609,0.5,3,11,14.333333,1.833333,0
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFPrintSetup,39,1,0,3,78,0,2,1,38,0.923684,234,0,1,0,0.302564,0,0,4.74359,1.025641,0
poi,2.5.1,org.apache.poi.ddf.EscherComplexProperty,9,2,1,6,32,0,2,4,9,0.125,172,0,0,0.533333,0.351852,1,1,18,1.111111,0
poi,2.5.1,org.apache.poi.hssf.record.formula.LessEqualPtg,9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333,0,0,5.666666,0.777778,1
poi,2.5.1,org.apache.poi.util.IntList,25,1,0,4,29,0,4,0,24,0.388889,629,1,0,0,0.36,1,1,24.04,2.6,0
poi,2.5.1,org.apache.poi.hssf.record.BottomMarginRecord,12,2,0,6,23,46,2,4,10,0.818182,122,0.5,0,0.55,0.4,1,6,9,0.833333,2
poi,2.5.1,org.apache.poi.hssf.record.formula.AreaPtg,29,2,0,7,53,100,2,6,28,0.75,556,0.888889,3,0.212121,0.221675,1,2,17.862068,1.034483,2
poi,2.5.1,org.apache.poi.hssf.record.SubRecord,4,2,3,6,11,6,4,5,4,2,61,0,0,0.916667,0.6875,0,0,14.25,1.25,3
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$YELLOW,5,2,0,1,6,8,1,1,4,1.125,34,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.hpsf.PropertySetFactory,2,1,0,6,8,1,0,6,2,2,28,0,0,0,0.5,0,0,13,0.5,1
poi,2.5.1,org.apache.poi.hssf.util.CellReference,12,1,0,6,30,34,6,0,9,0.690909,306,1,0,0,0.375,0,0,24.083334,1.583333,1
poi,2.5.1,org.apache.poi.hssf.record.PrintSetupRecord,49,2,0,8,66,664,4,4,46,0.902083,728,0.95,8,0.196429,0.270833,1,6,13.448979,0.938776,2
poi,2.5.1,org.apache.poi.hpsf.wellknown.PropertyIDMap,6,3,0,1,15,15,1,0,6,1.178378,287,0.054054,2,0.915254,0.3,1,2,40.666668,1.166667,1
poi,2.5.1,org.apache.poi.hssf.record.LineFormatRecord,26,2,0,6,46,117,1,5,24,0.936364,505,0.363636,3,0.323529,0.346154,1,6,17.576923,0.923077,2
poi,2.5.1,org.apache.poi.hssf.record.ProtectionRev4Record,11,2,0,5,21,43,2,3,9,0.85,116,0.5,0,0.578947,0.418182,1,6,9.363636,1,2
poi,2.5.1,org.apache.poi.hssf.record.ValueRangeRecord,40,2,0,6,60,90,1,5,38,0.838141,786,0.9375,9,0.229167,0.275,1,6,18.25,0.95,2
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor,6,1,48,50,56,15,50,46,6,1.2,923,1,0,0,0.666667,0,0,152.5,0.833333,2
poi,2.5.1,org.apache.poi.hssf.record.SharedFormulaRecord,11,2,0,6,23,25,3,3,9,0.8,183,0.5,0,0.55,0.431818,1,6,15.272727,1.181818,4
poi,2.5.1,org.apache.poi.hssf.record.NumberFormatIndexRecord,12,2,0,4,24,46,0,4,10,0.818182,141,0.5,0,0.55,0.5,1,6,10.583333,0.833333,2
poi,2.5.1,org.apache.poi.util.BinaryTree$2$1,2,2,0,4,4,1,1,4,0,1,17,0,1,0.8,0.666667,1,1,7,0.5,0
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$DARK_YELLOW,5,2,0,1,6,8,1,1,4,1.083333,33,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.hssf.record.BoundSheetRecord,20,2,0,7,40,142,3,4,18,0.798246,342,0.833333,0,0.392857,0.3,1,6,15.8,1.5,2
poi,2.5.1,org.apache.poi.poifs.dev.POIFSViewEngine,4,1,0,2,24,4,1,1,2,0.333333,146,1,0,0,0.466667,0,0,35.25,1.25,0
poi,2.5.1,org.apache.poi.hssf.record.DefaultRowHeightRecord,14,2,0,5,24,69,2,3,12,0.769231,155,0.666667,0,0.5,0.482143,1,6,9.857142,0.857143,2
poi,2.5.1,org.apache.poi.hssf.record.FrameRecord,18,2,0,6,35,37,1,5,16,0.806723,287,0.571429,2,0.423077,0.366667,1,6,14.555555,0.888889,2
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFAnchor,12,1,2,15,13,42,15,0,12,0.818182,62,0,0,0,0.708333,0,0,3.833333,0.833333,0
poi,2.5.1,org.apache.poi.hssf.record.Margin,2,1,0,5,2,1,5,0,2,2,2,0,0,0,0.75,0,0,0,1,0
poi,2.5.1,org.apache.poi.hssf.record.CountryRecord,13,2,0,5,23,66,2,3,11,0.805556,140,0.666667,0,0.52381,0.5,1,6,9.538462,0.846154,2
poi,2.5.1,org.apache.poi.util.BinaryTree,57,2,0,18,87,1362,17,7,17,0.927083,1806,1,1,0.25,0.265306,1,7,30.473684,2.526316,0
poi,2.5.1,org.apache.poi.hssf.model.Node,5,1,0,2,6,0,1,1,5,0.583333,43,1,2,0,0.4,0,0,7,0.8,0
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$LIGHT_GREEN,5,2,0,1,6,8,1,1,4,1.083333,33,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.hssf.record.formula.UnaryMinusPtg,10,2,0,5,15,45,2,3,10,1.111111,59,0.333333,0,0.272727,0.32,0,0,4.6,0.8,1
poi,2.5.1,org.apache.poi.hssf.record.MMSRecord,13,2,0,5,22,66,2,3,11,0.805556,140,0.666667,0,0.52381,0.4,1,6,9.538462,0.846154,2
poi,2.5.1,org.apache.poi.poifs.storage.RawDataBlock,3,1,0,7,10,0,5,2,3,0.25,78,1,0,0,0.666667,0,0,24.333334,0.666667,1
poi,2.5.1,org.apache.poi.hssf.record.GroupMarkerSubRecord,10,3,0,5,24,0,2,4,8,0.666667,171,0.5,0,0.631579,0.525,1,6,15.9,0.9,1
poi,2.5.1,org.apache.poi.hssf.record.formula.MultiplyPtg,11,2,0,4,16,55,2,3,11,1.1,96,0.333333,0,0.25,0.272727,0,0,7.454546,0.818182,2
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$LIGHT_ORANGE,5,2,0,1,6,8,1,1,4,1.083333,33,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.hssf.record.FormatRecord,17,2,0,7,32,72,3,4,15,0.791667,282,0.833333,0,0.44,0.268908,1,6,15.235294,1.294118,2
poi,2.5.1,org.apache.poi.hpsf.PropertySet,22,1,1,14,56,197,4,10,16,0.813853,378,0.545455,1,0,0.369048,0,0,15.681818,1.045454,3
poi,2.5.1,org.apache.poi.hssf.record.NumberRecord,25,2,0,11,41,258,7,4,23,0.758333,389,0.8,0,0.333333,0.257143,1,6,14.36,1.76,2
poi,2.5.1,org.apache.poi.hssf.record.AreaRecord,18,2,0,6,35,1,1,5,16,0.670588,276,0.8,3,0.423077,0.366667,1,6,14.055555,0.888889,2
poi,2.5.1,org.apache.poi.poifs.property.PropertyConstants,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0
poi,2.5.1,org.apache.poi.util.LittleEndian,35,1,0,186,43,595,184,2,32,2,379,0,0,0,0.2,0,0,9.828571,1.2,1
poi,2.5.1,org.apache.poi.poifs.storage.SmallBlockTableReader,2,1,0,9,8,1,2,7,2,2,24,0,0,0,0.5,0,0,11,0.5,0
poi,2.5.1,org.apache.poi.hpsf.Util,6,1,0,2,8,15,2,0,6,1.2,139,0,0,0,0.333333,0,0,22,2,1
poi,2.5.1,org.apache.poi.hssf.record.formula.GreaterEqualPtg,9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333,0,0,5.666666,0.777778,1
poi,2.5.1,org.apache.poi.hssf.model.ConvertAnchor,2,1,0,8,36,1,2,6,2,2,137,0,0,0,0.5,0,0,67.5,1,0
poi,2.5.1,org.apache.poi.hssf.record.ExternSheetSubRecord,15,2,0,4,25,87,2,2,13,0.803571,143,0.75,0,0.478261,0.483333,1,6,8.266666,0.8,2
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFShapeContainer,1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,0
poi,2.5.1,org.apache.poi.hssf.record.UnicodeString,25,2,0,9,51,228,6,3,20,0.770833,419,0.833333,0,0.333333,0.251429,2,6,15.52,1.64,4
poi,2.5.1,org.apache.poi.hssf.record.ExtSSTInfoSubRecord,13,2,0,3,24,64,1,2,11,0.883333,143,0.6,0,0.52381,0.5,1,6,9.615385,0.769231,1
poi,2.5.1,org.apache.poi.poifs.storage.BATBlock,12,2,0,6,18,54,4,2,8,0.924242,222,1,1,0.230769,0.3125,1,2,17,1.333333,0
poi,2.5.1,org.apache.poi.ddf.EscherClientAnchorRecord,27,2,0,8,47,195,3,5,27,0.875,484,0.833333,0,0.422222,0.265432,1,5,16.481482,1.037037,1
poi,2.5.1,org.apache.poi.ddf.NullEscherSerializationListener,3,1,0,3,4,3,2,2,3,2,8,0,0,0,0.75,0,0,1.666667,0.666667,0
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$TEAL,5,2,0,1,6,8,1,1,4,1.125,34,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.hssf.record.MulRKRecord,15,2,0,8,34,87,3,5,12,0.871429,230,0.8,0,0.478261,0.516667,1,5,14,1,2
poi,2.5.1,org.apache.poi.hssf.record.WSBoolRecord,31,2,0,7,44,171,3,4,28,0.863889,406,0.916667,9,0.289474,0.283333,1,6,11.709678,0.903226,2
poi,2.5.1,org.apache.poi.hssf.record.HorizontalPageBreakRecord,5,3,0,2,9,10,1,1,5,1.25,28,0,0,0.96,0.55,1,3,4.4,0.2,1
poi,2.5.1,org.apache.poi.hssf.record.formula.ExpPtg,7,2,0,3,10,9,2,2,7,0.944444,69,0.666667,0,0.583333,0.428571,1,2,8.428572,1,2
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$RED,5,2,0,1,6,8,1,1,4,1.083333,33,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.ddf.EscherProperty,10,1,2,12,12,3,11,1,10,0.333333,69,1,0,0,0.34,0,0,5.8,1,0
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$PINK,5,2,0,1,6,8,1,1,4,1.125,34,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.poifs.storage.HeaderBlockConstants,0,1,0,2,0,0,2,0,0,2,10,0,0,0,0,0,0,0,0,0
poi,2.5.1,org.apache.poi.hssf.record.TabIdRecord,11,2,0,5,25,43,2,3,9,0.8,182,0,0,0.578947,0.418182,1,6,15.363636,1.090909,2
poi,2.5.1,org.apache.poi.hssf.eventusermodel.HSSFEventFactory,6,1,0,10,19,15,2,8,5,2,171,0,0,0,0.666667,0,0,27.5,0.833333,2
poi,2.5.1,org.apache.poi.poifs.filesystem.DocumentEntry,1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,0
poi,2.5.1,org.apache.poi.poifs.property.DirectoryProperty,8,2,1,11,37,0,7,5,6,0.357143,278,1,0,0.823529,0.375,1,1,33.5,1.625,1
poi,2.5.1,org.apache.poi.hssf.model.Workbook,86,1,0,98,300,2749,45,54,48,0.914286,3446,1,5,0,0.16732,0,0,38.90698,2.22093,7
poi,2.5.1,org.apache.poi.hssf.record.DSFRecord,11,2,0,5,21,49,2,3,9,0.85,106,0.5,0,0.578947,0.522727,1,6,8.454545,0.818182,2
poi,2.5.1,org.apache.poi.poifs.storage.SmallDocumentBlockList,5,2,0,5,12,10,1,4,5,2,32,0,0,0.555556,0.5,0,0,5.4,0.8,0
poi,2.5.1,org.apache.poi.hssf.record.InterfaceHdrRecord,11,2,0,5,21,49,2,3,9,0.933333,107,0.333333,0,0.578947,0.522727,1,6,8.454545,0.818182,2
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$SKY_BLUE,5,2,0,1,6,8,1,1,4,1.083333,33,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$GOLD,5,2,0,1,6,8,1,1,4,1.083333,33,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.poifs.storage.DocumentBlock,10,2,0,5,19,5,2,3,8,0.740741,223,1,0,0.3,0.228571,1,2,21,1.2,0
poi,2.5.1,org.apache.poi.ddf.EscherProperties,7,1,0,6,16,9,5,1,3,1.164242,1460,0.003636,0,0,0.190476,0,0,168.28572,1.285714,0
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFSheet,93,1,0,33,244,0,6,28,79,0.925951,1441,0.4375,3,0,0.144928,0,0,14.32258,1.655914,4
poi,2.5.1,org.apache.poi.util.BinaryTree$BinaryTreeIterator,5,1,6,8,14,0,6,2,3,0.55,108,0.8,3,0,0.466667,0,0,19.6,1,0
poi,2.5.1,org.apache.poi.hssf.record.ExtendedFormatRecord,96,2,0,9,117,3214,5,4,93,0.981195,1478,0.483146,34,0.106796,0.313684,1,6,13.46875,0.989583,2
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$PLUM,5,2,0,1,6,8,1,1,4,1.125,34,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.hssf.record.formula.FuncVarPtg,8,3,0,4,19,0,2,2,7,1.142857,161,0.5,0,0.772727,0.35,1,5,18.875,0.625,1
poi,2.5.1,org.apache.poi.hssf.eventmodel.ERFListener,1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,0
poi,2.5.1,org.apache.poi.hssf.record.AxisLineFormatRecord,12,2,0,5,24,46,1,4,10,1,145,0.166667,0,0.55,0.5,1,6,10.583333,0.833333,2
poi,2.5.1,org.apache.poi.poifs.eventfilesystem.POIFSReaderRegistry,6,1,0,4,22,0,1,3,0,0.333333,163,1,0,0,0.5,0,0,25.666666,2.333333,0
poi,2.5.1,org.apache.poi.poifs.storage.PropertyBlock,4,2,0,5,11,4,1,4,2,0.833333,108,1,1,0.5,0.4,1,1,25.5,1.25,0
poi,2.5.1,org.apache.poi.hssf.record.ContinueRecord,14,2,0,7,28,61,4,3,11,0.807692,245,0.5,0,0.5,0.5,1,5,16.357143,1.071428,2
poi,2.5.1,org.apache.poi.poifs.property.DirectoryProperty$1,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
poi,2.5.1,org.apache.poi.hssf.record.AxisRecord,20,2,0,5,35,114,1,4,18,0.877193,360,0.555556,0,0.392857,0.45,1,6,16.55,0.9,2
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFPolygon,8,2,0,7,9,14,5,2,6,0.785714,73,0,0,0.695652,0.325,0,0,7.625,1,0
poi,2.5.1,org.apache.poi.hssf.record.DrawingRecordForBiffViewer,5,3,0,2,8,10,1,1,4,1.25,26,0,0,0.923077,0.5,1,2,4,0.4,1
poi,2.5.1,org.apache.poi.poifs.filesystem.POIFSWriterEvent,5,1,0,5,6,2,3,2,4,0.75,36,1,2,0,0.36,0,0,5.4,0.8,0
poi,2.5.1,org.apache.poi.hssf.record.SaveRecalcRecord,12,2,0,5,22,46,2,3,10,0.818182,127,0.5,0,0.55,0.4,1,6,9.416667,1,2
poi,2.5.1,org.apache.poi.hssf.util.HSSFColor$ROYAL_BLUE,5,2,0,1,6,8,1,1,4,1.083333,33,0,0,0.571429,1,0,0,5,0.6,0
poi,2.5.1,org.apache.poi.hssf.util.SheetReferences,3,1,0,3,8,0,3,0,3,0,32,0,0,0,0.666667,0,0,9.333333,0.666667,0
poi,2.5.1,org.apache.poi.util.BinaryTree$1$1,2,2,0,4,3,1,1,4,0,1,15,0,1,0.8,0.666667,1,1,6,0.5,0
poi,2.5.1,org.apache.poi.hssf.record.MergeCellsRecord$MergedRegion,1,1,0,4,2,0,4,1,1,2,24,0,1,0,1,0,0,18,0,0
poi,2.5.1,org.apache.poi.hssf.record.formula.OperationPtg,5,2,18,21,6,10,20,1,5,1.25,13,0,0,0.636364,0.6,0,0,1,0.8,0
poi,2.5.1,org.apache.poi.hssf.usermodel.EscherGraphics2d,80,3,0,3,153,3060,0,3,72,0.83906,838,1,2,0.529762,0.07963,2,20,9.3875,1.1375,0
poi,2.5.1,org.apache.poi.hssf.usermodel.HSSFWorkbook,54,1,0,34,183,89,4,30,45,0.878216,1831,0.727273,4,0,0.140162,0,0,32.703705,2.296296,11
poi,2.5.1,org.apache.poi.ddf.EscherArrayProperty,14,3,0,6,34,19,2,4,13,1.076923,379,1,0,0.555556,0.385714,1,4,26,1.428572,2
